Gene,logFC,-log10(p-value)
ATAD3A,-0.21831370036350606,8.65087330681903
CALM1,-0.21410275225132303,8.65087330681903
MRPL22,-0.2581035818405679,8.639890909388296
LRRC45,-0.15862628659164635,8.634155743551
CMBL,0.17387605213932922,8.62994804950521
RPS25,0.10643510848296245,8.62598517341518
PLA2G12A,-0.2386452582057137,8.625748190672189
RIC8A,-0.22806723477024704,8.606383441509601
NT5C3B,-0.24924879860111204,8.59886566556704
STARD7,-0.250051629973286,8.580832811897551
CCDC109B,-0.2184721481205445,8.56715053910373
BCLAF1,-0.231831576047834,8.546794806637166
SEPW1,-0.2595199692054395,8.543663087040862
MVB12A,-0.2125742351115587,8.538412369559403
TRIOBP,-0.22180070176519262,8.5336734692834
SGOL2,-0.172836589320724,8.516565171015426
TMEM205,-0.23725709943571527,8.508690031320274
TSR3,-0.24313066568252228,8.507620463210587
ILF3,-0.25105501399715635,8.503611770406549
C8orf82,-0.20357897334668884,8.502944300402069
CDCA4,-0.22567683675314587,8.495516459254102
OAZ2,-0.2593663202603125,8.489445657715274
LARP1,-0.2522045428515405,8.486344023112673
COQ9,-0.20625143464273776,8.484524819434887
RPS23,0.10165780243727873,8.483567367049027
GPR137,-0.221422428912736,8.456983484178659
CD320,-0.24314987435980928,8.42774092919456
LAGE3,-0.22928449601123102,8.426431808579563
KNOP1,-0.22873433823668154,8.38348892981284
CLN8,0.1885982932127881,8.346935889872132
PPP1R14B,-0.16671891473121825,8.325384336188927
MYO1C,-0.23666017627958702,8.324611716263522
MCM6,-0.14787975320156832,8.323844242176659
TIMM17B,-0.24282202081435145,8.323582196435785
CCDC34,-0.25155348154471113,8.30298836088555
THYN1,-0.2010720393622245,8.30216469174259
GALNT1,-0.22071735271712178,8.295075705895167
HELLS,-0.21340627622950326,8.284184966327487
CRYAB,0.224621877803866,8.275734541359524
IMPA2,-0.20891670553334585,8.253426880312281
AHNAK2,0.17166254886581456,8.249508098269196
AGPAT6,-0.20158820142762135,8.245614148480641
GALK1,-0.18056616778860235,8.226430558016514
ZFR,-0.21399857202903583,8.209866261380045
BRCA1,-0.17138405457689387,8.203243261267728
RIF1,-0.19295189234450216,8.184530139210192
EFNB1,0.15383663649583745,8.174342787681942
RPS6KB2,-0.23827172445290934,8.16669005649408
LMNB1,-0.14983643629850807,8.163362908987661
CYB5B,-0.24138287760412158,8.163362908987661
FHL2,0.24524487539727957,8.158638525693302
TMEM258,0.2121695667142891,8.158638525693302
MRPS15,-0.23003580064573725,8.127937528676743
LRRC59,-0.23625158563736015,8.116881926718426
EMG1,-0.24527465898382328,8.099728310149805
TRIM37,-0.16289949257865288,8.084406691120995
RPSAP58,-0.2407001900401795,8.080185954936086
MRPL23,-0.1995582357826251,8.076551334725727
COX17,0.22783229884923895,8.075392020648522
FKBP4,-0.24475332721623477,8.075392020648522
CDC25B,-0.21521926982463224,8.068425974521713
PRR11,-0.20126184524013357,8.057203856820303
WBSCR16,-0.1744296942809891,8.044048341118907
CDCA7,-0.20560568292894832,8.035080803285684
C11orf83,-0.24281011320292656,8.03216727719417
ARL6IP1,-0.26843491275418163,8.027873468224188
TNFRSF14,0.13097075057198815,8.027019604935406
NANS,-0.23807085624154833,8.025719506549105
ARID1A,-0.20173166496878725,8.018149978471632
UCK1,-0.18680131657838484,7.997641122949457
PRC1,-0.2175431074315437,7.991281714015665
FUS,-0.24325177442602364,7.986533910641595
TMEM123,-0.2358109444547365,7.979407484790636
CENPB,-0.20196689055660677,7.972436303437094
USF2,-0.2447760588742831,7.970935363884061
CD82,0.20616820628469945,7.9636123616807275
IVD,-0.17130801432305365,7.957709722498141
ATP5J2,0.18818395484101913,7.944215488018511
GSDMD,-0.18772784643224139,7.940713657767737
AKT1,-0.2122618283181099,7.9345876345268005
POLR2E,-0.23640284655146449,7.929465469294173
MRPL14,-0.20576659405179853,7.925103332492829
STUB1,-0.22146602048677355,7.92269715371938
DPYSL3,-0.13729051775225276,7.921692655469598
MPC2,-0.24232310287313918,7.906684178508909
HDAC2,-0.23590157627751118,7.903080596931433
METTL23,-0.2349625004887823,7.888206358574269
CAND1,-0.19399800765211683,7.859257848027709
CDC20,-0.256210026322262,7.855356144348373
MIIP,-0.1926521302581623,7.853121076328476
TECR,-0.24280905102078165,7.841323185043899
SLC38A10,-0.16428113259222243,7.839941722660407
RNF26,-0.22748413089326736,7.820436918592473
ARL4A,-0.22750921103757893,7.808179115705694
PHF14,-0.2385952162941658,7.79703674554111
RHOBTB3,-0.23219049414857373,7.777488310891531
RGS12,0.16595353203596286,7.767249982682297
CDCA7L,-0.1721973413595057,7.7651399665565215
MRPL40,-0.23673947029578368,7.750523845762283
NELFB,-0.19737144134936369,7.750523845762283
SGTA,-0.21118133329808053,7.745184495418658
MBOAT7,-0.21965106612769336,7.736169870033125
ZNF22,-0.20499354977971684,7.735946168737541
TRIM16L,-0.16174402918575836,7.734586480382217
ARHGEF26,-0.1350772526092081,7.734586480382217
AC010642.1,-0.225990378329187,7.734586480382217
TXN,0.1306539252023704,7.72532945423783
IDH1,-0.16758143744214848,7.723312205376412
CBX1,-0.23742646363025344,7.719680137482554
TMEM223,-0.22938306726857682,7.717368855544051
MKKS,-0.21886324504660237,7.704134116218433
SLC39A3,-0.22504001769459148,7.696689096011334
CENPE,-0.15535086511532104,7.696689096011334
CCNG1,0.22390355512196258,7.69351285514404
CHD4,-0.22523448377277688,7.692071279500042
SFPQ,-0.24296265646750115,7.689766239150848
GPATCH4,-0.24365399315482428,7.689766239150848
TACC1,-0.20010098915628038,7.689766239150848
DEPDC1,-0.165875852334608,7.687675082637928
IVNS1ABP,-0.1816324228870565,7.681421650837404
SMARCA4,-0.22250310691821085,7.6800934250658734
MPDU1,-0.20065253848712228,7.663427404682483
ERBB3,-0.16522124863783283,7.640665741142366
TFDP1,-0.24177255481439008,7.635211553433823
EPN1,-0.2349982491423388,7.634115211146293
EEF2,0.19597888647561845,7.634115211146293
POP5,-0.23732060137552313,7.632807254881762
MYEOV2,0.20771808853052232,7.614779120956751
CTC-524C5.2,-0.14842201046524117,7.614779120956751
HNRNPF,-0.23554921239024473,7.608117294025913
ITGB1BP1,-0.2150511373186177,7.602634495517414
ZWILCH,-0.1655781688276905,7.587725883435623
BCAM,-0.143814421064544,7.584679928066686
FANCD2,-0.15429278917440303,7.5798961362841695
R3HCC1,-0.20111468085891548,7.5798961362841695
UBE2D2,-0.20187832255034444,7.575538911185607
C1orf21,-0.1634461411256929,7.5646470941761095
FAM32A,-0.2390449511186814,7.563723992744563
UQCC2,-0.2345667571406418,7.563723992744563
NAA38,-0.24123687607573885,7.553408968494351
POLR2F,-0.21563216560280463,7.535182800492623
C1orf35,-0.2077899449435483,7.535182800492623
QKI,-0.1800644428582716,7.5270573629311235
THRAP3,-0.238209357492269,7.515755107121305
C19orf82,0.14252582173222716,7.500046850616232
IQCE,-0.16251424768852996,7.493617895196706
ABI2,-0.2151738359925952,7.487352647288874
ILVBL,-0.14319704989646542,7.480526820203861
EZH2,-0.1870877107378055,7.478898769639039
FAM3C,-0.23863353192109482,7.465462362121792
ADAR,-0.22134419335880917,7.445238599066213
ZNF561,0.12318386477791154,7.444605545101228
PLK1,-0.19470514172862252,7.425073386202343
CDCA8,-0.1759285514389859,7.424974798990508
NUB1,-0.16311959906812845,7.420710996569708
HRAS,0.22031216820287547,7.41415143934527
FST,0.19075653032998208,7.40575731779817
DAXX,-0.20012704351622723,7.40575731779817
MMAB,-0.21318407542866336,7.399933512264896
LINC00152,0.2330481159294857,7.3907199255051985
ATAD2,-0.19955343511575396,7.381350548612149
BOD1,-0.23147571740769468,7.378320497490333
SNF8,-0.192912546497638,7.376058179785122
TRABD,-0.20941114805772632,7.371732880518515
COMMD7,-0.2309928049380492,7.3677350426178645
SLC1A5,-0.21447699807341536,7.359275059589362
HTATSF1,-0.19967797736617676,7.359201501478083
ANXA11,-0.22512070232537695,7.34390916840396
PIGX,-0.21597895809748024,7.342869286636657
LSM14A,-0.2250449035995894,7.34010298748903
SNAPIN,-0.21509521726364866,7.337552020711347
HDAC7,-0.16654199804468472,7.3338515533238144
PAFAH1B3,-0.22518194814805526,7.30859002753939
BTG1,0.2542055702578603,7.306351044844096
RNASEH2B,-0.2101751707927324,7.302863665899548
TCTN1,-0.14939737929353658,7.299447292528044
GUCD1,-0.18099644863778064,7.281195068896772
WNT7B,-0.1496525776138098,7.274672726061098
C12orf45,0.23150132514012167,7.272888725454198
DPH2,-0.18496548748595298,7.2682599550686975
SEPHS2,-0.23112319851997665,7.267809162440547
TMX4,-0.18155521971522504,7.266138196056554
SSU72,-0.19190604010874424,7.256271413089184
RPL22,0.11849387170315673,7.256271413089184
HOXB7,-0.1802927418090139,7.253631603104333
TOMM22,-0.21477238978892643,7.252303696641286
TROAP,-0.1922871855810966,7.248447241157931
TMEM9,-0.19988567758333353,7.248447241157931
CISD2,-0.22984687140497506,7.241890271548305
CALM2,-0.1871051711398053,7.2395813042598824
GS1-124K5.4,0.13880657811901198,7.233371329463495
EIF3A,-0.23623343970326172,7.228940669764492
SWI5,-0.22895709278758325,7.224916395606336
DNPEP,-0.21887967656622465,7.2157007290157695
RPL7L1,-0.22852583517603353,7.2128879410722675
UTRN,-0.13064841366232915,7.207605339348352
MRPS2,-0.21358265736693838,7.190581231885537
SDHB,-0.2326002223100545,7.179497340321567
FAM120AOS,-0.22601777920290367,7.153358965684283
DBF4,-0.1938031094499486,7.14989121750804
NDUFB1,0.22693540679884716,7.14989121750804
CDC6,-0.1804205473499465,7.146787576843688
DGCR6L,-0.22886287021310903,7.146562025436468
MRPS14,-0.22834736650353094,7.138340025501544
AHSA1,-0.22112044647500806,7.133363815653329
HIRIP3,-0.16626481586621722,7.100296874455519
HIST1H4C,-0.33389404294011094,7.094261203172144
THOP1,-0.18581624766149485,7.091673721095149
HSP90AA1,-0.17220037210097772,7.078058154567641
RFC4,-0.1849336630740286,7.077604362130222
ADCK2,-0.1742127199943031,7.06934324066794
EIF4G2,-0.1930331936923828,7.06099607630227
NUDT22,-0.21592949893613067,7.058508728788476
JMJD1C,-0.18339528273637828,7.055827922207167
NHLRC3,-0.15554216742038296,7.052415616954819
RPA3,-0.23344402887790672,7.050661589770692
TCF3,-0.16912964176809098,7.047326184790769
TRIM47,-0.1729172643535204,7.047054677740705
ZC3H18,-0.16584037219612924,7.033809244522972
COA3,-0.22579710503252315,7.033084832473718
B3GAT3,-0.21227910023679364,7.027760014002247
JUNB,-0.2422965526487335,7.022990053860037
SCCPDH,-0.19825932345317554,7.000521363672113
METTL9,-0.2297552278096724,6.997629065884859
GRWD1,-0.17022933432190435,6.988042011990326
DSN1,-0.1453457893837129,6.984656810393429
CYCS,-0.1741072045593146,6.975427980210389
PRMT6,-0.12250808321524786,6.968857796634069
MTFP1,-0.10983883337072875,6.964251737967808
RPS6KA4,-0.1962969313807621,6.960572434637452
MORF4L2,-0.22357611484098072,6.959822160817582
CNTLN,-0.11573417262655372,6.958642648812265
TP53,-0.16457238001676888,6.948355277963718
HJURP,-0.14880259772814242,6.942151189888246
PDAP1,-0.20594006940185583,6.9380481765788
CEP70,-0.14292996228627786,6.93790641793204
BABAM1,-0.22664040829295562,6.9157835768746345
NME1,0.18237799449439862,6.911944671960747
SS18L2,-0.21305046190815258,6.906720036891164
ARL3,-0.1996332248188022,6.898939063831961
CLPTM1L,-0.22608701564028078,6.894971953967356
CEP57,-0.1842425837294126,6.893661338301999
MRPL46,-0.1910818553936009,6.884379843827674
RSBN1L,-0.20167414082786372,6.88364192635406
CLN6,-0.20562415053164873,6.880443850777517
ATP1B1,-0.22255726702209078,6.877068431474519
PPHLN1,-0.18912592317284282,6.877068431474519
TMEM19,-0.1430320101535596,6.874591699943991
PRRC2C,-0.22493221354070236,6.868943555882667
TRIM14,-0.12787344124194622,6.84447313629967
TSC22D1,0.22862006416444647,6.84447313629967
USP13,-0.1238681903253811,6.842729042646737
POLR3H,-0.22393363068917171,6.842729042646737
MND1,-0.14699478979346559,6.839910931168086
HDAC3,-0.20543262330039802,6.835394253985991
CTSC,-0.21440294491382073,6.8345316672843515
ARPC1A,-0.18115093537085336,6.813777098865131
CCDC28B,-0.13265411081253742,6.811933853548673
NQO2,-0.20401441847482538,6.7972832987315375
COA4,-0.2087371444828161,6.796995226047271
UBTF,-0.19655247685925836,6.789912526750943
MRPL41,-0.17407009468377588,6.789099101839447
HOXA10,-0.1548816890924476,6.770441681962178
PPP2R5A,-0.1594088519797321,6.768336824219197
MYC,-0.21809565712900003,6.766301837610353
SMC6,-0.16141700865233588,6.759298078070111
SLC43A3,-0.14193837523677377,6.755619961142912
LEPREL4,-0.17411556074248136,6.750667952935107
MSRB2,-0.21987012562232522,6.750650752412919
NAV2,-0.11707223686615364,6.748731249153913
PSMB8,-0.19434408765471467,6.7410611400723175
TAF9,-0.21270453447806048,6.733854219263008
SNRNP200,-0.18489048167558764,6.730825426331789
PCBD1,-0.20293758541039697,6.730825426331789
FAM92A1,-0.17193586931487648,6.72634983188268
NUF2,-0.15222379917055395,6.725724862193201
RFC5,-0.13571753406962905,6.722709935355025
MPLKIP,-0.2195566678491181,6.720656546115685
INPPL1,-0.14682139233587943,6.720656546115685
CDKN2AIPNL,-0.2086219680489272,6.719615464138021
ZCCHC17,-0.21611375671101118,6.715222791885488
BTBD2,-0.15045333532232608,6.706151856527741
ZFAS1,0.18548773416976072,6.703987244200399
RP11-111M22.3,-0.16378428872857675,6.702369338306774
PURA,-0.19596125858615654,6.694454329237294
RP11-400F19.6,-0.1332589280260965,6.680707779279785
ZNF428,-0.21276275382165366,6.676764745083167
RAD51,-0.1070873130488792,6.674228039443849
MAD2L1,-0.18092882906978058,6.668870144519485
TTLL12,-0.17030703486856869,6.661753664040834
AGGF1,-0.16839576960765434,6.658749852152196
VTI1B,-0.20892357545914297,6.6451267707545165
JADE1,-0.15328045531087842,6.645099286168361
FGFR1,-0.1556028602477122,6.623343365521125
YEATS4,-0.1645103967704724,6.618105035342097
SLC35B1,-0.21796014305528022,6.6044357548220605
PRDX3,-0.2203656640056444,6.604180314657063
AZIN1,-0.19317329671788475,6.601344890120053
MPHOSPH9,-0.12140629083566346,6.600505194484678
CDK1,-0.16963837674264415,6.596755658736157
NRGN,-0.11597850499582485,6.5951739441905435
SCAMP4,-0.1767161740254357,6.591626423312608
VKORC1,-0.2181721012610467,6.583252634252745
C14orf80,-0.16356004272913083,6.578891491627826
MORN2,-0.19830001495159433,6.568876124129387
MAST4,0.1288548416596731,6.568144558255716
PHLDA3,0.22363649427583,6.564946431470498
TOR3A,-0.162146302973043,6.561463014678134
MRTO4,-0.21263273228698587,6.56065124945896
PACSIN3,-0.17449298887200282,6.555404792903936
IRAK1,-0.2206271317710069,6.554576063421749
PKD1,-0.10834253821558537,6.553547449969096
PRPF40A,-0.22341640177264033,6.551672947079276
SYNCRIP,-0.21674440900350422,6.5502168787625275
DAG1,-0.17497583830637176,6.549666520581168
INO80E,-0.18463627578314679,6.547650996336557
CABIN1,-0.1282184170306433,6.546543172671632
SLC44A2,-0.14700909350744418,6.5411013629111965
PVR,-0.15899793940170337,6.534356194799269
EIF5A,-0.1882545343910884,6.533291557210206
ENDOG,-0.19727081560267745,6.532730185894589
COX7B,0.15662509595789764,6.523560240372124
KLHL42,-0.16753430159323024,6.515520541097177
PTGES,-0.14545859328790556,6.501218916643464
NUDT3,-0.21730583865251507,6.50110404931667
ISCA2,-0.2059001234827038,6.496644047032285
MELK,-0.1454118351712559,6.479120799714377
MT-ND4L,0.215634244068303,6.473254183731147
KXD1,-0.2152888621295279,6.468015496942585
CBR3,-0.13929444194670282,6.454435181778179
VBP1,-0.21508654245108705,6.44782070530117
OIP5,-0.12009486201630803,6.444504217537775
NUCKS1,-0.20484049843920893,6.441615652558229
TRIM44,-0.19650922158584727,6.438262225050462
RBMX,-0.2226971244795024,6.431938454560693
RAB1A,0.2232302718936614,6.4196012346361275
MYL6B,-0.220401752807871,6.416914816386289
ARHGAP17,-0.12995966895704036,6.413742207162564
PCYT2,-0.15835754102124966,6.408622828293989
TRIM25,-0.15371073856216455,6.408155869476627
MRPL15,-0.21746654435979806,6.401780678963181
KIFC1,-0.11779916210369112,6.399288270680107
MEST,-0.18599022360833217,6.398721300094401
KRT7,-0.19445885661864093,6.394264324298705
UBE3A,-0.20217296344556068,6.391161736170163
SLC25A33,-0.192330743113029,6.38407758123325
PTGES2,-0.21106837673133771,6.38407758123325
ANAPC11,-0.15747046603372183,6.38407758123325
ATP6V0E2,-0.16991400888502017,6.38407758123325
S100P,0.13320513253656063,6.383198927865156
CACNB3,-0.10468362070377246,6.379691132579973
CCDC106,-0.11857163563774886,6.376547818360648
TMEM218,-0.14993296949104185,6.370227163871671
TNIP2,-0.2137850859527708,6.366290708032768
BCAT2,-0.14780449207450808,6.350530428410326
ORAI1,-0.21187882568779415,6.350337139002296
BRAT1,-0.12202206054435027,6.350337139002296
NADK,-0.17639313484593622,6.3503264247303015
TMEM237,-0.1630327610520368,6.344568305812982
MAP4,-0.19754727643277814,6.344568305812982
KRTAP2-3,0.15718287276108533,6.3443481048085415
ZDHHC16,-0.20164636777378764,6.334955833634404
ST3GAL5,-0.10892574275723099,6.332407902174808
ANLN,-0.1685406263311755,6.331417124158329
PLEKHA2,-0.13598958204226363,6.330980874051919
MRPL37,-0.21619974632616934,6.324347488890848
RPS27A,0.09823887952928523,6.310972664145605
KEAP1,-0.17997761002998747,6.30496672056593
PNKP,-0.16598073512965694,6.2889293146034
CTDSP2,-0.18790628593027847,6.2889293146034
CHTF8,-0.19535584631551295,6.284811110982077
SPAG16,-0.13562422257297602,6.282447239412107
MRPS23,-0.21661916910878087,6.278345164978991
FEN1,-0.17993096800599506,6.270221729483697
SNAPC2,-0.16387528113595717,6.258098070199274
PLEKHH3,-0.1220995079513072,6.2566007252496
SSNA1,-0.19886593578807155,6.256539234946309
TP53I13,-0.19128687803570532,6.24588959430221
COPRS,-0.20857003759573622,6.243006932782172
MED20,-0.12283219257734324,6.239769514186741
UBA2,-0.20739428136041127,6.235644464360908
RHBDF2,0.1349937974747455,6.234050998060302
SYDE1,-0.11370370439011435,6.2339817312047705
CTXN1,-0.17397046003884498,6.233082995768334
RBCK1,-0.20671843732301198,6.230841061384185
CKAP2L,-0.1477609136155511,6.226104953784438
CALM3,-0.20148327396551657,6.220952094863596
CTCF,-0.1693989319450413,6.206001728033881
SDF2L1,-0.21771127343701302,6.206001728033881
KIF23,-0.15310759776184213,6.192214266930502
RPLP1,0.07556551687165225,6.178394351735293
EFCAB4A,-0.12987017229465092,6.178394351735293
PRKAB1,0.11330724737385989,6.178394351735293
HMMR,-0.18099365374279497,6.175162900889832
CKAP4,-0.20125696282874106,6.1706207115215035
HNRNPAB,-0.2060275652307375,6.170415676928611
SNRNP70,-0.21048015159520084,6.166807906553794
NDRG1,0.15252971054645048,6.165113493949404
USP5,-0.1549765780807597,6.149317906994207
MAP2K2,-0.19787998570867238,6.127752985407041
PGAM1,-0.20799078678574467,6.1236571834529645
CCM2,-0.2190409169669305,6.121450718948165
CTC-503J8.6,-0.14866276961657743,6.118533286993152
RNF187,-0.20700387325363412,6.107372856809579
NR1H2,-0.20189065835868902,6.1036979870721755
REEP4,-0.1644254447671587,6.1036979870721755
ZNRF1,-0.18813196392186526,6.102377045301117
